,bab,ayat,jawa,indo
317,1 Tawarikh 7,21,"iki nurunake Zabad, iki nurunake Sutelah, banjur Ezer lan Elad. Iku padha disedani dening wong-wong ing Gad, kang lair ana ing nagara kono, sabab padha ngrampas raja-kayane wong-wong mau.","dan anak orang ini ialah Zabad, dan anak orang ini ialah Sutelah, kemudian Ezer dan Elad. Mereka dibunuh oleh orang-orang Gat yang lahir di negeri itu, sebab mereka pergi merampas ternak orang-orang itu."
318,1 Tawarikh 7,22,"Rama Efraim, ramane, sungkawa nganti pirang-pirang dina, temah para sadhereke padha tilik nglipur.","Efraim, ayah mereka, berkabung berhari-hari lamanya, sehingga saudara-saudaranya datang untuk menghiburkan dia."
319,1 Tawarikh 7,23,"Sawuse mangkono panjenengane banjur nyareni kang garwa, wasana kang garwa mbobot lan peputra kakung, diparingi asma Beria, sabab kulawargane wus ditempuh ing bilai.","Sesudah itu ia bersetubuh dengan isterinya, lalu mengandunglah perempuan itu dan melahirkan seorang anak laki-laki. Ia menamainya Beria, sebab malapetaka telah menimpa keluarganya."
320,1 Tawarikh 7,24,Putrane putri asma Seera; iku kang ngadegake Bet-Horon-Ngare lan Bet-Horon-Tengger sarta Uzen-Seera.,Anaknya perempuan ialah Seera yang telah mendirikan Bet-Horon-Hilir dan Bet-Horon-Hulu serta Uzen-Seera.
321,1 Tawarikh 7,25,"Putrane kakung Rama Beria yaiku Refah, banjur Resef; iki nurunake Telah, iki nurunake Tahan,","Anak laki-laki Beria ialah Refah, lalu Resef; anak orang ini ialah Telah, dan anak orang ini ialah Tahan,"
322,1 Tawarikh 7,26,"iki nurunake Ladan, iki nurunake Amihud, iki nurunake Elisama,","dan anak orang ini ialah Ladan, dan anak orang ini ialah Amihud, dan anak orang ini ialah Elisama,"
323,1 Tawarikh 7,27,"iki nurunake Nun, iki nurunake Yusak.","dan anak orang ini ialah Nun, dan anak orang ini ialah Yosua."
324,1 Tawarikh 7,28,"Tanah kagungane lan kang didalemi yaiku Betel dalah sawewengkone kabeh, Naaran ing sisih wetan, lan Gezer dalah sawewengkone kabeh ing sisih kulon, banjur Sikhem dalah sawewengkone kabeh sarta Aya dalah sawewengkone kabeh,","Tanah milik mereka dan tempat kediaman mereka ialah Betel dengan segala anak kotanya, Naaran di sebelah timur dan Gezer dengan segala anak kotanya di sebelah barat, kemudian Sikhem dengan segala anak kotanya sampai Aya dengan segala anak kotanya,"
325,1 Tawarikh 7,29,"lan kang atapel-wates karo bani Manasye: Bet-Sean dalah sawewengkone kabeh, Megido dalah sawewengkone kabeh, Dhor dalah sawewengkone kabeh. Para tedhake Rama Yusuf, putrane Rama Israel padha manggon ana ing dhaerah-dhaerah kono.","dan pada perbatasan bani Manasye: Bet-Sean dengan segala anak kotanya, juga Taanakh dengan segala anak kotanya, Megido dengan segala anak kotanya, Dor dengan segala anak kotanya. Di tempat-tempat itulah keturunan Yusuf bin Israel diam."
326,1 Tawarikh 7,30,"Para putrane Rama Asyer yaiku Yimna, Yiswa lan Beria; sadhereke estri asma Serah.","Anak-anak Asyer ialah Yimna, Yiswa, Yiswi dan Beria; Serah ialah saudara perempuan mereka."
327,1 Tawarikh 7,31,Para putrane Rama Beria yaiku Heber lan Malkiel; iki nurunake Birzait.,Anak-anak Beria ialah Heber dan Malkiel; dialah bapa Birzait.
328,1 Tawarikh 7,32,"Rama Eber nurunake Yaflet, Somer lan Hotam sarta Sua, sadhereke estri.","Heber memperanakkan Yaflet, Somer dan Hotam serta Sua, saudara perempuan mereka."
329,1 Tawarikh 7,33,"Para turune Rama Yaflet yaiku Pasakh, Bimbab lan Asywat. Iku para turune Rama Yaflet.","Anak-anak Yaflet ialah Pasakh, Bimhab dan Asywat. Itulah anak-anak Yaflet."
330,1 Tawarikh 7,34,"Para putrane Rama Semer yaiku Ahi, Rohga, Yehuba lan Aram.","Anak-anak Semer ialah Ahi, Rohga, Yehuba dan Aram."
331,1 Tawarikh 7,35,"Para putrane Rama Helem, sadhereke kakung yaiku Rama Zofah, Yimna, Seles lan Amal.","Anak-anak Helem, saudaranya laki-laki, ialah Zofah, Yimna, Seles dan Amal."
332,1 Tawarikh 7,36,"Para putrane Rama Zofah yaiku Suah, Harnefer, Syual, Beri lan Yimra,","Anak-anak Zofah ialah Suah, Harnefer, Syual, Beri dan Yimra,"
333,1 Tawarikh 7,37,"Bezer, Hod, Sama, Silsa, Yitran lan Beera.","Bezer, Hod, Sama, Silsa, Yitran dan Beera."
334,1 Tawarikh 7,38,"Para putrane Rama Yeter yaiku Yefune, Pispa lan Ara.","Anak-anak Yeter ialah Yefune, Pispa dan Ara."
335,1 Tawarikh 7,39,"Para putrane Rama Ula yaiku Arah, Haniel lan Rizya.","Anak-anak Ula ialah Arah, Haniel dan Rizya."
336,1 Tawarikh 7,40,"Iku kabeh tedhake Rama Asyer, para kepalane kulawangsane, iku padha wong prawira gagah prakosa kang pilihan, para pemimpin linuwih. Gunggunge kang kacathetan ana ing sarasilahe dadi wadya-bala ana nemlikur ewu.","Itulah sekaliannya keturunan Asyer, kepala-kepala puak mereka, pahlawan-pahlawan gagah perkasa yang terpilih, pemimpin-pemimpin utama. Jumlah yang terdaftar dalam silsilah mereka sebagai pasukan perang ada dua puluh enam ribu orang."
337,1 Tawarikh 8,0,Daftar tedhake Rama Benyamin,Daftar keturunan Benyamin
338,1 Tawarikh 8,1,"Rama Benyamin peputra Bela, iku pambajenge, Asybel kang angka loro, Ahrah kang angka telu,","Benyamin memperanakkan Bela, anak sulungnya, Asybel, anak yang kedua, Ahrah, anak yang ketiga,"
339,1 Tawarikh 8,2,"Noha kang angka papat, lan Rafa kang angka lima.","Noha, anak yang keempat dan Rafa, anak yang kelima."
340,1 Tawarikh 8,3,"Rama Bela peputra Adar, Gera, Abihud,","Anak-anak Bela ialah Adar, Gera, Abihud,"
341,1 Tawarikh 8,4,"Abisua, Naaman, Ahoah,","Abisua, Naaman, Ahoah,"
342,1 Tawarikh 8,5,"Gera, Sefufan lan Huram.","Gera, Sefufan dan Huram."
343,1 Tawarikh 8,6,"Iki para turune Rama Ehud -- iku padha dadi kepala-kepalaning kulawangsa pendhudhuk Geba kang diboyong marang ing pambuwangan, menyang ing Manahat --:",Inilah anak-anak Ehud; mereka ini adalah kepala-kepala puak penduduk Geba yang diangkut ke dalam pembuangan ke Manahat;
344,1 Tawarikh 8,7,"Naaman, Ahia lan Gera padha ngangkatake wong-wong mau marang ing pambuwangan; iku nurunake Uza lan Akhihud.","Naaman, Ahia dan Gera mengangkut mereka ke dalam pembuangan; dia memperanakkan Uza dan Ahihud."
345,1 Tawarikh 8,8,"Ana ing dhaerah Moab, Rama Saharaim sawuse nundhung Ibu Husim lan Ibu Baara, para garwane, banjur peputra.","Saharaim mendapat anak di daerah Moab, sesudah diusirnya Husim dan Baara, isteri-isterinya."
346,1 Tawarikh 8,9,"Anggone peputra karo garwane, kang asma Hodesy, dene putra-putrane mau yaiku Yobab, Zibya, Mesa, Malkam,","Ia mendapat anak dari Hodesh, isterinya, yakni Yobab, Zibya, Mesa, Malkam,"
347,1 Tawarikh 8,10,"Yeus, Sokhya lan Mirma, iku para putrane, padha dadi kepala kulawangsa;","Yeus, Sokhya dan Mirma; itulah anak-anaknya, kepala-kepala puak;"
348,1 Tawarikh 8,11,"sadurunge iku karo Ibu Husim wus peputra, yaiku Ahitub lan Elpaal.","sebelum itu dari Husim ia telah mendapat anak, yakni Abitub dan Elpaal."
349,1 Tawarikh 8,12,"Para putrane Rama Elpaal yaiku Eber, Misam lan Semed; iki kang ngedegake kutha Ono lan kutha Lod dalah sawewengkone.","Anak-anak Elpaal ialah Eber, Misam dan Semed; dia ini mendirikan kota Ono dan kota Lod dengan segala anak kotanya."
350,1 Tawarikh 8,13,Rama Beria lan Rama Sema iku padha dadi kepalaning kulawangsa pendhudhuk Ayalon; pendhudhuk ing Gat wus padha dilungakake.,Beria dan Sema adalah kepala-kepala puak penduduk Ayalon; mereka telah menghalau penduduk Gat.
351,1 Tawarikh 8,14,"Rama Ahyo, Sasak, Yeremot,","Ahyo, Sasak, Yeremot,"
352,1 Tawarikh 8,15,"Zebaja, Arad, Eder,","Zebaja, Arad, Eder,"
353,1 Tawarikh 8,16,"Mikhael, Yispa lan Rama Yoha iku para putrane Rama Beria.","Mikhael, Yispa dan Yoha ialah anak-anak Beria."
354,1 Tawarikh 8,17,"Rama Zebaja, Mesulam, Hizki, Heber,","Zebaja, Mesulam, Hizki, Heber,"
355,1 Tawarikh 8,18,"Yismerai, Yislim lan Yobab iku para putrane Rama Elpaal.","Yismerai, Yizlia dan Yobab ialah anak-anak Elpaal."
356,1 Tawarikh 8,19,"Rama Yakim, Zikhri, Zabdi,","Yakim, Zikhri, Zabdi,"
357,1 Tawarikh 8,20,"Elyoenai, Ziletai, Eliel,","Elyoenai, Ziletai, Eliel,"
358,1 Tawarikh 8,21,"Adaya, Beraya lan Rama Simrat iku para putrane Rama Simei.","Adaya, Beraya dan Simrat ialah anak-anak Simei."
359,1 Tawarikh 8,22,"Rama Yispan, Eber, Eliel,","Yispan, Eber, Eliel,"
360,1 Tawarikh 8,23,"Abdon, Zikhri, Hanan,","Abdon, Zikhri, Hanan,"
361,1 Tawarikh 8,24,"Hananya, Elam, Antotia,","Hananya, Elam, Antotia,"
362,1 Tawarikh 8,25,Yifdeya lan Pnuel iku para putrane Rama Sasak.,Yifdeya dan Pnuel ialah anak-anak Sasak.
363,1 Tawarikh 8,26,"Rama Samserai, Seharya, Atalya,","Samserai, Seharya, Atalya,"
364,1 Tawarikh 8,27,"Yaaresya, Elia lan Rama Zikhri iku para putrane Rama Yeroham.","Yaaresya, Elia dan Zikhri ialah anak-anak Yeroham."
365,1 Tawarikh 8,28,"Iku padha dadi kepalaning kulawangsa, para kepala manut turune; iku padha manggon ana ing Yerusalem.","Itulah para kepala puak, para kepala menurut keturunan mereka; mereka ini diam di Yerusalem."
366,1 Tawarikh 8,0,Daftar tedhake Rama Saul,Keturunan Saul
367,1 Tawarikh 8,29,"Nanging kang manggon ing Gibeon ramane Rama Gibeon, yaiku Rama Yeiel, lan garwane asma Ibu Maakha.","Tetapi di Gibeon diam bapa Gibeon, yakni Yeiel, dan nama isterinya ialah Maakha."
368,1 Tawarikh 8,30,"Putrane pambajeng Rama Abdon, banjur Zur, Kisy, Baal, Nadab,","Anak sulungnya ialah Abdon, lalu Zur, Kish, Baal, Nadab,"
369,1 Tawarikh 8,31,"Gedor, Ahyo, Zekher","Gedor, Ahyo, Zekher"
370,1 Tawarikh 8,32,lan Miklot kang nurunake Simea. Iku iya padha tindak lan manggon cedhak karo para sadhereke ana ing Yerusalem nunggil karo para sadhereke liyane.,dan Miklot yang memperanakkan Simea. Juga mereka ini pergi diam berdekatan dengan saudara-saudara mereka di Yerusalem bersama-sama saudara mereka yang lain.
371,1 Tawarikh 8,33,"Rama Ner nurunake Kisy; Rama Kisy nurunake Sang Prabu Saul; Sang Prabu Saul peputra Pangeran Yonatan, Malkisua, Abinadab lan Pangeran Esybaal.","Ner memperanakkan Kish; Kish memperanakkan Saul; Saul memperanakkan Yonatan, Malkisua, Abinadab dan Esybaal."
372,1 Tawarikh 8,34,Pangeran Yonatan peputra Sang Meribaal lan Sang Meribaal nurunake Sang Mikha.,Anak Yonatan ialah Meribaal dan Meribaal memperanakkan Mikha.
373,1 Tawarikh 8,35,"Sang Mikha nurunake Piton, Melekh, Tarea lan Akhas.","Anak Mikha ialah Piton, Melekh, Tarea dan Ahas."
374,1 Tawarikh 8,36,"Sang Akhas nurunake Yehoada; Yehoada nurunake Alemet, Azmawet lan Zimri; Sang Zimri nurunake Moza;","Ahas memperanakkan Yoada; Yoada memperanakkan Alemet, Azmawet dan Zimri; Zimri memperanakkan Moza."
375,1 Tawarikh 8,37,Sang Moza nurunake Bina; iki nurunake Rafa; iki nurunake Elasa lan iki nurunake Azel.,"Moza memperanakkan Bina; anak orang ini ialah Rafa, dan anak orang ini ialah Elasa, dan anak orang ini ialah Azel."
376,1 Tawarikh 8,38,"Sang Azel peputra nenem, iki asma-asmane: Azrikam, Bokhru, Ismael, Searya, Obaja lan Hanan. Iku kabeh putrane Rama Azel.","Azel mempunyai enam orang anak, dan inilah nama-nama mereka: Azrikam, Bokhru, Ismael, Searya, Obaja dan Hanan. Itulah sekaliannya anak-anak Azel."
377,1 Tawarikh 8,39,"Para putrane Sang Esek, sadhereke, yaiku Ulam, iku pambajenge, banjur Yeusy, iku kang angka loro, lan Elifelet, kang angka telu.","Anak-anak Esek, saudaranya, ialah Ulam, anak sulungnya, lalu Yeush, anak yang kedua, dan Elifelet, anak yang ketiga."
378,1 Tawarikh 8,40,"Para putrane Sang Ulam iku wong kang kendel-kendel, wong prawira kang gagah prakosa, juru manah; putra wayahe akeh: satus seket. Iku kabeh klebu tedhake Rama Benyamin.","Anak-anak Ulam itu adalah orang-orang berani, pahlawan-pahlawan yang gagah perkasa, pemanah-pemanah; anak dan cucu mereka banyak: seratus lima puluh orang. Mereka semuanya itu termasuk bani Benyamin."
379,1 Tawarikh 9,0,Wong kang padha manggon ing Yerusalem,Daftar penduduk Yerusalem
380,1 Tawarikh 9,1,"Wong Israel wus padha kapengetan kabeh ana ing sarasilah; padha katulisan ing bukuning para ratu ing Israel, dene wong Yehuda wus padha diboyong marang ing pambuwangan ing Babel marga saka anggone ora setya.","Seluruh orang Israel telah terdaftar dalam silsilah; mereka tertulis dalam kitab raja-raja Israel, sedang orang Yehuda telah diangkut ke dalam pembuangan ke Babel oleh karena perbuatan mereka yang tidak setia."
381,1 Tawarikh 9,2,"Anadene para wong kang kawitan padha manggon maneh ana ing tanah-tanah pusakane, ana ing kutha-kuthane, yaiku para wong Israel lumrah, para imam, para wong Lewi lan para abdi ing padalemaning Allah.","Dan orang-orang yang mula-mula menetap kembali di tanah-tanah milik mereka, di kota-kota mereka, ialah orang Israel awam, para imam, orang-orang Lewi dan para budak di bait Allah."
382,1 Tawarikh 9,3,"Kang manggon ing Yerusalem para wong panunggalane bani Yehuda, bani Benyamin, bani Efraim lan Manasye:","Di Yerusalem tinggal orang-orang dari bani Yehuda, dari bani Benyamin, dari bani Efraim dan Manasye:"
383,1 Tawarikh 9,4,"Rama Utai bin Amihud bin Omri bin Imri bin Bani, saka turune Rama Peres bin Yehuda.","Utai bin Amihud bin Omri bin Imri bin Bani, dari keturunan Peres bin Yehuda."
384,1 Tawarikh 9,5,"Lan saka panunggalane wong Syela yaiku Rama Asaya, kang pambajeng, saputra-putrane.","Dan dari orang Syela ialah Asaya, anak yang sulung, dengan anak-anaknya."
385,1 Tawarikh 9,6,"Saka turune Rama Serah yaiku Yeuel karo sanak sadhereke, nem atus sangang puluh.","Dari keturunan Zerah ialah Yeuel dengan sanak saudaranya, enam ratus sembilan puluh orang."
386,1 Tawarikh 9,7,"Saka bani Benyamin yaiku Salu bin Mesulam, bin Hodawya bin Hasenua,","Dari bani Benyamin ialah Salu bin Mesulam bin Hodawya bin Hasenua,"
387,1 Tawarikh 9,8,"Yibnea bin Yeroham, Ela bin Uzi bin Mikhri lan Mesulam bin Sefaca bin Rehuel bin Yibnia","Yibnea bin Yeroham, Ela bin Uzi bin Mikhri dan Mesulam bin Sefaca bin Rehuel bin Yibnia"
388,1 Tawarikh 9,9,"karo sanak sadhereke manut turune, wong sangang atus seket enem. Kabeh iku padha dadi kepala kulawangsa.","dengan sanak saudara mereka menurut keturunan mereka, sembilan ratus lima puluh enam orang. Semua orang itu adalah kepala puak."
389,1 Tawarikh 9,10,"Saka panungalane para imam yaiku Yedaya, Yoyarib, Yakhin","Dari para imam ialah Yedaya, Yoyarib, Yakhin,"
390,1 Tawarikh 9,11,"Azarya bin Hilkia bin Mesulam bin Zadhok bin Merayot bin Ahitub, pangarepe padalemaning Allah,","Azarya bin Hilkia bin Mesulam bin Zadok bin Merayot bin Ahitub, pemuka rumah Allah,"
391,1 Tawarikh 9,12,"banjur Adaya bin Yeroham bin Pasyhur bin Malkia lan Masai bin Adiel bin Yahzera bin Mesulam bin Mesilemit bin Imer,","lalu Adaya bin Yeroham bin Pasyhur bin Malkia, dan Masai bin Adiel bin Yahzera bin Mesulam bin Mesilemit bin Imer,"
392,1 Tawarikh 9,13,"dalah sanak sadhereke, kabeh kepala kulawarga, sewu pitung atus sewidak, para wong kang trampil nindhakake tatapangibadah ana ing padalemaning Allah.","dengan sanak saudara mereka, kepala-kepala puak, seribu tujuh ratus enam puluh orang, orang-orang tangkas untuk menyelenggarakan ibadah di rumah Allah."
393,1 Tawarikh 9,14,"Saka panunggalane para wong Lewi yaiku Semaya bin Hasub bin Azrikam bin Hasabya, saka turune Rama Merari;","Dari orang-orang Lewi ialah Semaya bin Hasub bin Azrikam bin Hasabya, dari keturunan Merari;"
394,1 Tawarikh 9,15,"nuli Bakbakar, Heresy, Galal lan Matanya bin Mikha bin Zikhri bin Asaf,","lalu Bakbakar, Heresh, Galal dan Matanya bin Mikha bin Zikhri bin Asaf,"
395,1 Tawarikh 9,16,"sarta Obaja bin Semaya bin Galal bin Yedutun lan Berekhya bin Asa bin Elkana, kang padha manggon ing desa-desane wong Nefota.",serta Obaja bin Semaya bin Galal bin Yedutun dan Berekhya bin Asa bin Elkana yang diam di desa-desa orang Netofa.
396,1 Tawarikh 9,17,"Para wong kang padha jaga gapura yaiku Salum, Akub, Talmon lan Ahiman. karo sanak sadulure; Salum kang dadi kepala.","Penunggu-penunggu pintu gerbang ialah Salum, Akub, Talmon dan Ahiman, dengan sanak saudara mereka; Salum ialah kepala."
397,1 Tawarikh 9,18,Tekan saprene iku padha ana ing gapuraning Sang Nata ing sisih wetan. Iku padha dadi panjaganing gapurane patarubane bani Lewi.,Sampai sekarang mereka ada di pintu gerbang raja di sebelah timur. Merekalah penunggu-penunggu pintu gerbang perkemahan bani Lewi.
398,1 Tawarikh 9,19,"Salum bin Kore bin Ebyasaf bin Korakh lan para sadulure tunggal kulawangsa, yaiku para wong Korakh, iku padha kawajiban dadi panjaganing lawange Tarub kaya para leluhure kang padha nduweni kawajiban ana ing patarubaning Pangeran Yehuwah dadi panjaganing lawang lumebu.","Salum bin Kore bin Ebyasaf bin Korah dan saudara-saudara sepuaknya, yakni orang-orang Korah, mempunyai tugas jabatan sebagai penjaga-penjaga ambang pintu Kemah, seperti bapa-bapa mereka bertugas di perkemahan TUHAN sebagai penjaga-penjaga pintu masuk."
399,1 Tawarikh 9,20,Ing sadurunge kang ngepalani wong-wong mau Pinehas bin Eliazar. Pangeran Yehuwah muga karsaa nganthi marang dheweke.,Pinehas bin Eleazar mengepalai mereka sebelumnya. TUHAN kiranya menyertai dia.
400,1 Tawarikh 9,21,Zakharia bin Meselemya kang dadi panjaganing lawang Tarub Pasewakan.,Zakharia bin Meselemya adalah penunggu pintu Kemah Pertemuan.
401,1 Tawarikh 9,22,"Kabeh kang kapilih dadi panjaganing lawang ana rong atus rolas. Iku wus padha kapengetan ana ing sarasilah ing desa-desane. Wong-wong mau padha katetepake ing kalenggahan iku dening Sang Prabu Dawud lan Nabi Samuel, wong sidik.","Mereka semuanya yang terpilih menjadi penunggu ambang pintu ada dua ratus dua belas orang. Mereka telah terdaftar dalam silsilah di desa-desa mereka. Daud dan Samuel, pelihat itu, mengangkat mereka dalam jabatan itu."
402,1 Tawarikh 9,23,"Wong-wong mau lan anak-anake padha kawajiban jaga anak ing gapuraning padalemane Pangeran Yehuwah, yaiku Dalem Tarub iku.","Mereka dan anak-anak mereka bertugas menjaga pintu-pintu gerbang rumah TUHAN, yakni Bait Kemah itu."
403,1 Tawarikh 9,24,"Para kang jaga gapura iku padha kapapanake madhep ing keblat papat, yaiku madhep ngetan, ngulon, ngalor lan ngidul.","Ke arah empat mata angin ditempatkan penunggu-penunggu pintu gerbang itu, yakni ke arah timur, barat, utara dan selatan."
404,1 Tawarikh 9,25,"Dene para sadulure kang padha manggon ing desa-desane, ing wektu-wektu kang wus katamtokake kawajiban lumebu nyambut gawe, suwene pitung dina bebarengan karo dheweke kabeh,","Dan saudara-saudara mereka yang tinggal di desa-desa mereka, pada waktu-waktu tertentu harus masuk selama tujuh hari untuk bekerja bersama-sama mereka,"
405,1 Tawarikh 9,26,"dene kepala jaga gapura kang papat mau kalungguhane tetep. Iku padha wong Lewi, kang rumeksa marang kamar-kamar lan barang-barang padalemaning Allah.",sedang keempat kepala penunggu pintu gerbang itu memegang jabatan tetap. Mereka adalah orang Lewi dan mengawasi bilik-bilik serta perbendaharaan rumah Allah.
406,1 Tawarikh 9,27,"Wong iku padha nginep ing sakiwa-tengene padalemaning Allah mau, sabab padha tanggung-jawab ing bab pajagan lan kawajiban ngengakake lawang saben esuk.",Mereka bermalam di sekitar rumah Allah itu sebab mereka bertanggung jawab atas penjagaan dan harus membuka pintu setiap pagi.
407,1 Tawarikh 9,28,Wong-wong mau saperangan kawajiban ngurus pirantining pangibadah: ngetung mlebu-metuning barang-barang mau.,Sebagian dari mereka mengurus perkakas ibadah: mereka menghitung perkakas itu pada waktu dimasukkan dan dikeluarkan.
408,1 Tawarikh 9,29,"Saperangan gaweane ngurus piranti-piranti, yaiku sakehing prabot ing pasucen sarta ngurus glepung kang becik dhewe, anggur, lenga, menyan lan bumbu-bumbu.","Sebagian dari mereka ditugaskan mengurus perabotan, yakni segala perabotan tempat kudus, dan mengurus tepung yang terbaik, anggur, minyak, kemenyan dan rempah-rempah,"
409,1 Tawarikh 9,30,Ana imam sawatara kang kawajiban nyawisake campuran anggi-anggi.,sedangkan beberapa orang imam menyediakan campuran rempah-rempah.
410,1 Tawarikh 9,31,"Matica, salah sawijining wong Lewi, anake pambarep Salum, wong Korakh, kaparingan kawajiban tetep dadi tukang roti.","Matica, salah seorang Lewi, anak sulung Salum, orang Korah itu, mendapat tugas tetap untuk mengolah roti."
411,1 Tawarikh 9,32,"Turune Kehat yaiku saka golongane sanak sadulure, ana saperangan kang kawajiban ngurus roti sesaosan kang dicawisake ing saben dina Sabat.","Dan sebagian dari anak-anak orang Kehat, yakni dari sanak saudara mereka, mengurus roti sajian untuk disediakan setiap hari Sabat."
412,1 Tawarikh 9,33,"Para penyanyi, iku padha dadi kepalaning kulawangsane wong Lewi, kang padha manggon ana ing kamar-kamar, iku ora kena ing panggawean liyane, amarga rina wengi padha tansah nindakake pagaweane.","Dan inilah para penyanyi, kepala-kepala puak orang Lewi, yang diam di bilik-bilik dan bebas dari pekerjaan lain, sebab siang dan malam mereka sibuk dengan pekerjaannya."
413,1 Tawarikh 9,34,"Iku padha kepalane kulawangsane wong Lewi, padha dadi kepala miturut turune; iku padha manggon ana ing Yerusalem.","Itulah para kepala puak orang Lewi, para kepala, menurut keturunan mereka; mereka ini diam di Yerusalem."
414,1 Tawarikh 9,0,Sarasilahe Sang Prabu Saul,Silsilah Saul
415,1 Tawarikh 9,35,"Kang manggon ana ing Gibeon iku ramane Rama Gibeon, yaiku Rama Yeiel, lan garwane, yaiku Ibu Maakha.","Di Gibeon diam bapa Gibeon, yakni Yeiel, dan nama isterinya ialah Maakha."
416,1 Tawarikh 9,36,"Putrane pambajeng asma Abdon, nuli Zur, Kisy, Baal, Ner, Nadab,","Anak sulungnya ialah Abdon, lalu Zur, Kish, Baal, Ner, Nadab,"
417,1 Tawarikh 9,37,"Gedor, Ahyo, Zakharya lan Miklot.","Gedor, Ahyo, Zakharia dan Miklot."
418,1 Tawarikh 9,38,Rama Miklot nurunake Simeam. Iku padha tindak manggon cedhak karo para sadhereke ana ing Yerusalem nunggil karo para sadhereke liyane.,Miklot memperanakkan Simeam. Juga mereka ini pergi diam berdekatan dengan saudara-saudara mereka di Yerusalem bersama-sama saudara mereka yang lain.
419,1 Tawarikh 9,39,"Rama Ner nurunake Kisy; Rama Kisy nurunake Sang Prabu Saul; Sang Prabu Saul peputra Pangeran Yonatan, Malkisua, Abinadab lan Esybaal.","Ner memperanakkan Kish; Kish memperanakkan Saul; Saul memperanakkan Yonatan, Malkisua, Abinadab dan Esybaal."
420,1 Tawarikh 9,40,"Pangeran Yonatan peputra Sang Meribaal, lan Sang Meribaal nurunake Sang Mikha.","Anak Yonatan ialah Meribaal, dan Meribaal memperanakkan Mikha."
421,1 Tawarikh 9,41,"Sang Mikha nurunake Piton, Melekh, Takhrea lan Akhas.","Anak Mikha ialah Piton, Melekh, Tahrea dan Ahas."
422,1 Tawarikh 9,42,"Sang Akhas nurunake Yaera, Sang Yaera nurunake Alemet, Azmawet lan Zimri; Sang Zimri nurunake Moza.","Ahas memperanakkan Yaera; Yaera memperanakkan Alemet, Azmawet dan Zimri; Zimri memperanakkan Moza."
423,1 Tawarikh 9,43,"Sang Moza nurunake Bina lan iki nurunake Refaya; iki nurunake Elasa, lan iki nurunake Azel.","Moza memperanakkan Bina, dan anak orang ini ialah Refaya, dan anak orang ini ialah Elasa, dan anak orang ini ialah Azel."
424,1 Tawarikh 9,44,"Sang Azel peputra nenem, iki asma-asmane: Azrikam, Bokhru, Ismael, Searya, Obaja lan Hanan. Iku para putrane Sang Azel.","Azel mempunyai enam orang anak dan inilah nama-nama mereka: Azrikam, Bokhru, Ismael, Searya, Obaja dan Hanan. Itulah anak-anak Azel."
425,1 Tawarikh 10,0,Sang Prabu Saul Seda,Saul mati
426,1 Tawarikh 10,1,Wong Filisti perang nglawan wong Israel. Wong Israel padha keplayu ana ing ngarepe wong Filisti lan akeh kang mati ana ing pagunungan Gilboa.,Orang Filistin berperang melawan orang Israel. Orang-orang Israel melarikan diri dari hadapan orang Filistin dan banyak yang mati terbunuh di pegunungan Gilboa.
427,1 Tawarikh 10,2,"Sang Prabu Saul lan para putrane padha kaoyak dening wong Filisti; Pangeran Yonatan, Abinadab lan Malkisua, para putrane Sang Prabu Saul, padha kasedanan.","Orang Filistin terus mengejar Saul dan anak-anaknya dan menewaskan Yonatan, Abinadab dan Malkisua, anak-anak Saul."
428,1 Tawarikh 10,3,"Peperangan iku tumrap Sang Prabu Saul saya abot. Bareng wadya-bala panahan mrangguli panjenengane, panjenengane banjur ketaton.",Kemudian makin beratlah pertempuran itu bagi Saul; para pemanah menjumpainya dan melukainya.
429,1 Tawarikh 10,4,"Sang Prabu Saul nuli ngandika marang kang ngampil dedamele: “Pedhangmu unusen, aku suduken, supaya wong-wong kang ikutan kae ora mrene lan nganggo dolanan aku.” Nanging kang ngampil dedamel mopo, awit ora tegel, Sang Prabu Saul banjur mundhut pedhange, nuli dirungkebi.","Lalu berkatalah Saul kepada pembawa senjatanya: ""Hunuslah pedangmu dan tikamlah aku, supaya jangan datang orang-orang yang tidak bersunat ini memperlakukan aku sebagai permainan."" Tetapi pembawa senjatanya tidak mau, karena ia sangat segan. Kemudian Saul mengambil pedang itu dan menjatuhkan dirinya ke atasnya."
430,1 Tawarikh 10,5,"Bareng kang ngampil dedamele sumurup, manawa Sang Prabu wus seda, iya banjur ngrungkebi pedhange, tumuli mati.","Ketika pembawa senjatanya melihat, bahwa Saul telah mati, iapun menjatuhkan dirinya ke atas pedangnya, lalu mati."
431,1 Tawarikh 10,6,"Dadine Sang Prabu Saul, putrane tetelu lan kulawargane kabeh padha nemahi seda.","Jadi Saul, ketiga anaknya dan segenap keluarganya sama-sama mati."
432,1 Tawarikh 10,7,"Bareng sakehe wong Israel kang ana ing lebak padha sumurup, manawa wadya-balane wus padha keplayu sarta Prabu Saul dalah para putrane wus seda, wong-wong mau padha lolos saka ing kutha-kuthane lan padha lumayu uga; wong Filisti banjur padha teka lan manggon ana ing kono.","Ketika dilihat seluruh orang Israel yang di lembah, bahwa tentara telah melarikan diri, dan bahwa Saul serta anak-anaknya sudah mati, maka mereka meninggalkan kota-kota mereka lalu melarikan diri juga; kemudian datanglah orang Filistin dan menetap di sana."
